Sample     Label        p(atk)   Status     Verdict
16896      ?            0.7601   ATTACK     [??] No label
16897      attack       0.7601   ATTACK     [TP] Correct
16898      ?            0.7608   ATTACK     [??] No label
16899      attack       0.7605   ATTACK     [TP] Correct
16900      ?            0.7603   ATTACK     [??] No label
16901      attack       0.7604   ATTACK     [TP] Correct
16902      ?            0.7601   ATTACK     [??] No label
16903      attack       0.7602   ATTACK     [TP] Correct
16904      ?            0.7592   ATTACK     [??] No label
16905      attack       0.7597   ATTACK     [TP] Correct
16906      ?            0.7600   ATTACK     [??] No label
16907      attack       0.7599   ATTACK     [TP] Correct
16908      ?            0.7591   ATTACK     [??] No label
16909      attack       0.7595   ATTACK     [TP] Correct
16910      ?            0.7593   ATTACK     [??] No label
16911      attack       0.7594   ATTACK     [TP] Correct
16912      ?            0.5081   ATTACK     [??] No label
16913      attack       0.5989   ATTACK     [TP] Correct
16950      ?            0.0000   BENIGN     [??] No label
17000      ?            0.0000   BENIGN     [??] No label
17050      ?            0.0000   BENIGN     [??] No label
17100      ?            0.0000   BENIGN     [??] No label
17150      ?            0.0000   BENIGN     [??] No label
17160      ?            0.5926   ATTACK     [??] No label
17200      ?            0.0000   BENIGN     [??] No label
17250      ?            0.0000   BENIGN     [??] No label
17300      ?            0.0000   BENIGN     [??] No label
17350      ?            0.0001   BENIGN     [??] No label
17374      ?            0.5861   ATTACK     [??] No label
17398      ?            0.7896   ATTACK     [??] No label
17399      attack       0.7556   ATTACK     [TP] Correct
17400      ?            0.7535   ATTACK     [??] No label
17401      attack       0.7498   ATTACK     [TP] Correct
17402      ?            0.7496   ATTACK     [??] No label
17403      attack       0.7497   ATTACK     [TP] Correct
17404      ?            0.7496   ATTACK     [??] No label
17405      attack       0.7495   ATTACK     [TP] Correct
17406      ?            0.7496   ATTACK     [??] No label
17407      attack       0.7497   ATTACK     [TP] Correct
17408      ?            0.7496   ATTACK     [??] No label
17409      attack       0.7496   ATTACK     [TP] Correct
17410      ?            0.7494   ATTACK     [??] No label
17411      attack       0.7494   ATTACK     [TP] Correct
17412      ?            0.7493   ATTACK     [??] No label
17413      attack       0.7494   ATTACK     [TP] Correct
17414      ?            0.7496   ATTACK     [??] No label
17415      attack       0.7496   ATTACK     [TP] Correct
17416      ?            0.7493   ATTACK     [??] No label
17417      attack       0.7494   ATTACK     [TP] Correct
17418      ?            0.7494   ATTACK     [??] No label
17419      attack       0.7494   ATTACK     [TP] Correct
17420      ?            0.7494   ATTACK     [??] No label
17421      attack       0.7493   ATTACK     [TP] Correct
17422      ?            0.7492   ATTACK     [??] No label
17423      attack       0.7492   ATTACK     [TP] Correct
17424      ?            0.7490   ATTACK     [??] No label
17425      attack       0.7490   ATTACK     [TP] Correct
17426      ?            0.7492   ATTACK     [??] No label
17427      attack       0.7491   ATTACK     [TP] Correct
17428      ?            0.7491   ATTACK     [??] No label
17429      attack       0.7492   ATTACK     [TP] Correct
17430      ?            0.7491   ATTACK     [??] No label
17431      attack       0.7492   ATTACK     [TP] Correct
17432      ?            0.7492   ATTACK     [??] No label
17433      attack       0.7492   ATTACK     [TP] Correct
17434      ?            0.7492   ATTACK     [??] No label
17435      attack       0.7493   ATTACK     [TP] Correct
17436      ?            0.7491   ATTACK     [??] No label
17437      attack       0.7489   ATTACK     [TP] Correct
17438      ?            0.7488   ATTACK     [??] No label
17439      attack       0.7485   ATTACK     [TP] Correct
17440      ?            0.7485   ATTACK     [??] No label
17441      attack       0.7483   ATTACK     [TP] Correct
17442      ?            0.7483   ATTACK     [??] No label
17443      attack       0.7480   ATTACK     [TP] Correct
17444      ?            0.7480   ATTACK     [??] No label
17445      attack       0.7478   ATTACK     [TP] Correct
17446      ?            0.7479   ATTACK     [??] No label
17447      attack       0.7481   ATTACK     [TP] Correct
17448      ?            0.7481   ATTACK     [??] No label
17449      attack       0.7483   ATTACK     [TP] Correct
17450      ?            0.7482   ATTACK     [??] No label
17451      attack       0.7483   ATTACK     [TP] Correct
17452      ?            0.7483   ATTACK     [??] No label
17453      attack       0.7482   ATTACK     [TP] Correct
17454      ?            0.7482   ATTACK     [??] No label
17455      attack       0.7481   ATTACK     [TP] Correct
17456      ?            0.7481   ATTACK     [??] No label
17457      attack       0.7478   ATTACK     [TP] Correct
17458      ?            0.7478   ATTACK     [??] No label
17459      attack       0.7477   ATTACK     [TP] Correct
17460      ?            0.7478   ATTACK     [??] No label
17461      attack       0.7478   ATTACK     [TP] Correct
17462      ?            0.7477   ATTACK     [??] No label
17463      attack       0.7482   ATTACK     [TP] Correct
17464      ?            0.7481   ATTACK     [??] No label
17465      attack       0.7483   ATTACK     [TP] Correct
17466      ?            0.7484   ATTACK     [??] No label
17467      attack       0.7489   ATTACK     [TP] Correct
17468      ?            0.7489   ATTACK     [??] No label
17469      attack       0.7490   ATTACK     [TP] Correct
17470      ?            0.7490   ATTACK     [??] No label
17471      attack       0.7490   ATTACK     [TP] Correct
17472      ?            0.7490   ATTACK     [??] No label
17473      attack       0.7487   ATTACK     [TP] Correct
17474      ?            0.7486   ATTACK     [??] No label
17475      attack       0.7485   ATTACK     [TP] Correct
17476      ?            0.7484   ATTACK     [??] No label
17477      attack       0.7481   ATTACK     [TP] Correct
17478      ?            0.7481   ATTACK     [??] No label
17479      attack       0.7478   ATTACK     [TP] Correct
17480      ?            0.7479   ATTACK     [??] No label
17481      attack       0.7479   ATTACK     [TP] Correct
17482      ?            0.7479   ATTACK     [??] No label
17483      attack       0.7478   ATTACK     [TP] Correct
17484      ?            0.7479   ATTACK     [??] No label
17485      attack       0.7477   ATTACK     [TP] Correct
17486      ?            0.7478   ATTACK     [??] No label
17487      attack       0.7358   ATTACK     [TP] Correct
17488      ?            0.7351   ATTACK     [??] No label
17489      attack       0.7311   ATTACK     [TP] Correct
17490      ?            0.7302   ATTACK     [??] No label
17491      attack       0.7325   ATTACK     [TP] Correct
17492      ?            0.7315   ATTACK     [??] No label
17493      attack       0.7400   ATTACK     [TP] Correct
17494      ?            0.7394   ATTACK     [??] No label
17495      attack       0.7476   ATTACK     [TP] Correct
17496      ?            0.7466   ATTACK     [??] No label
17497      attack       0.7391   ATTACK     [TP] Correct
17498      ?            0.7405   ATTACK     [??] No label
17499      attack       0.7377   ATTACK     [TP] Correct
17500      ?            0.7376   ATTACK     [??] No label
17501      attack       0.7418   ATTACK     [TP] Correct
17502      ?            0.7410   ATTACK     [??] No label
17503      attack       0.7517   ATTACK     [TP] Correct
17504      ?            0.7518   ATTACK     [??] No label
17505      attack       0.7515   ATTACK     [TP] Correct
17506      ?            0.7525   ATTACK     [??] No label
17507      attack       0.7490   ATTACK     [TP] Correct
17508      ?            0.7486   ATTACK     [??] No label
17509      attack       0.7484   ATTACK     [TP] Correct
17510      ?            0.7482   ATTACK     [??] No label
17511      attack       0.7481   ATTACK     [TP] Correct
17512      ?            0.7480   ATTACK     [??] No label
17513      attack       0.7480   ATTACK     [TP] Correct
17514      ?            0.7478   ATTACK     [??] No label
17515      attack       0.7479   ATTACK     [TP] Correct
17516      ?            0.7478   ATTACK     [??] No label
17517      attack       0.7480   ATTACK     [TP] Correct
17518      ?            0.7479   ATTACK     [??] No label
17519      attack       0.7480   ATTACK     [TP] Correct
17520      ?            0.7480   ATTACK     [??] No label
17521      attack       0.7480   ATTACK     [TP] Correct
17522      ?            0.7480   ATTACK     [??] No label
17523      attack       0.7483   ATTACK     [TP] Correct
17524      ?            0.7483   ATTACK     [??] No label
17525      attack       0.7485   ATTACK     [TP] Correct
17526      ?            0.7485   ATTACK     [??] No label
17527      attack       0.7483   ATTACK     [TP] Correct
17528      ?            0.7484   ATTACK     [??] No label
17529      attack       0.7483   ATTACK     [TP] Correct
17530      ?            0.7484   ATTACK     [??] No label
17531      attack       0.7483   ATTACK     [TP] Correct
17532      ?            0.7483   ATTACK     [??] No label
17533      attack       0.7482   ATTACK     [TP] Correct
17534      ?            0.7481   ATTACK     [??] No label
17535      attack       0.7479   ATTACK     [TP] Correct
17536      ?            0.7479   ATTACK     [??] No label
17537      attack       0.7478   ATTACK     [TP] Correct
17550      ?            0.0003   BENIGN     [??] No label
17600      ?            0.0000   BENIGN     [??] No label
17650      ?            0.0000   BENIGN     [??] No label
17692      ?            0.5830   ATTACK     [??] No label
17698      ?            0.6935   ATTACK     [??] No label
17700      ?            0.0774   BENIGN     [??] No label
17702      ?            0.6097   ATTACK     [??] No label
17703      attack       0.5896   ATTACK     [TP] Correct
17704      ?            0.6958   ATTACK     [??] No label
17705      attack       0.6640   ATTACK     [TP] Correct
17706      ?            0.7239   ATTACK     [??] No label
17707      attack       0.7002   ATTACK     [TP] Correct
17708      ?            0.6903   ATTACK     [??] No label
17709      attack       0.7011   ATTACK     [TP] Correct
17710      ?            0.7653   ATTACK     [??] No label
17711      attack       0.7476   ATTACK     [TP] Correct
17712      ?            0.7492   ATTACK     [??] No label
17713      attack       0.7485   ATTACK     [TP] Correct
17714      ?            0.7519   ATTACK     [??] No label
17715      attack       0.7504   ATTACK     [TP] Correct
17716      ?            0.7488   ATTACK     [??] No label
17717      attack       0.7495   ATTACK     [TP] Correct
17718      ?            0.7498   ATTACK     [??] No label
17719      attack       0.7497   ATTACK     [TP] Correct
17720      ?            0.7460   ATTACK     [??] No label
17721      attack       0.7477   ATTACK     [TP] Correct
17722      ?            0.7472   ATTACK     [??] No label
17723      attack       0.7475   ATTACK     [TP] Correct
17724      ?            0.7488   ATTACK     [??] No label
17725      attack       0.7481   ATTACK     [TP] Correct
17726      ?            0.7498   ATTACK     [??] No label
