Sample     Label        p(atk)   Status     Verdict
59276      ?            0.7584   ATTACK     [??] No label
59277      attack       0.7584   ATTACK     [TP] Correct
59278      ?            0.7585   ATTACK     [??] No label
59279      attack       0.7586   ATTACK     [TP] Correct
59280      ?            0.7589   ATTACK     [??] No label
59281      attack       0.7588   ATTACK     [TP] Correct
59282      ?            0.7582   ATTACK     [??] No label
59283      attack       0.7584   ATTACK     [TP] Correct
59284      ?            0.7585   ATTACK     [??] No label
59285      attack       0.7585   ATTACK     [TP] Correct
59286      ?            0.7586   ATTACK     [??] No label
59287      attack       0.7587   ATTACK     [TP] Correct
59288      ?            0.7582   ATTACK     [??] No label
59289      attack       0.7584   ATTACK     [TP] Correct
59290      ?            0.7582   ATTACK     [??] No label
59291      attack       0.7582   ATTACK     [TP] Correct
59292      ?            0.7581   ATTACK     [??] No label
59293      attack       0.7582   ATTACK     [TP] Correct
59294      ?            0.7576   ATTACK     [??] No label
59295      attack       0.7578   ATTACK     [TP] Correct
59296      ?            0.7580   ATTACK     [??] No label
59297      attack       0.7541   ATTACK     [TP] Correct
59298      ?            0.6371   ATTACK     [??] No label
59299      attack       0.6698   ATTACK     [TP] Correct
59300      ?            0.6411   ATTACK     [??] No label
59301      attack       0.6380   ATTACK     [TP] Correct
59302      ?            0.6107   ATTACK     [??] No label
59303      attack       0.6106   ATTACK     [TP] Correct
59304      ?            0.5774   ATTACK     [??] No label
59305      attack       0.5846   ATTACK     [TP] Correct
59306      ?            0.5506   ATTACK     [??] No label
59307      attack       0.5575   ATTACK     [TP] Correct
59308      ?            0.6476   ATTACK     [??] No label
59309      attack       0.6040   ATTACK     [TP] Correct
59310      ?            0.6015   ATTACK     [??] No label
59311      attack       0.6029   ATTACK     [TP] Correct
59312      ?            0.5986   ATTACK     [??] No label
59313      attack       0.6010   ATTACK     [TP] Correct
59314      ?            0.6035   ATTACK     [??] No label
59315      attack       0.6021   ATTACK     [TP] Correct
59316      ?            0.6096   ATTACK     [??] No label
59317      attack       0.6054   ATTACK     [TP] Correct
59318      ?            0.6114   ATTACK     [??] No label
59319      attack       0.6081   ATTACK     [TP] Correct
59320      ?            0.6143   ATTACK     [??] No label
59321      attack       0.6109   ATTACK     [TP] Correct
59322      ?            0.6171   ATTACK     [??] No label
59323      attack       0.6138   ATTACK     [TP] Correct
59324      ?            0.6183   ATTACK     [??] No label
59325      attack       0.6159   ATTACK     [TP] Correct
59326      ?            0.6124   ATTACK     [??] No label
59327      attack       0.6144   ATTACK     [TP] Correct
59328      ?            0.6145   ATTACK     [??] No label
59329      attack       0.6144   ATTACK     [TP] Correct
59330      ?            0.6153   ATTACK     [??] No label
59331      attack       0.6148   ATTACK     [TP] Correct
59332      ?            0.6148   ATTACK     [??] No label
59333      attack       0.6148   ATTACK     [TP] Correct
59334      ?            0.6140   ATTACK     [??] No label
59335      attack       0.6144   ATTACK     [TP] Correct
59336      ?            0.6163   ATTACK     [??] No label
59337      attack       0.6153   ATTACK     [TP] Correct
59338      ?            0.6159   ATTACK     [??] No label
59339      attack       0.6156   ATTACK     [TP] Correct
59340      ?            0.6168   ATTACK     [??] No label
59341      attack       0.6161   ATTACK     [TP] Correct
59342      ?            0.6163   ATTACK     [??] No label
59343      attack       0.6162   ATTACK     [TP] Correct
59344      ?            0.6157   ATTACK     [??] No label
59345      attack       0.6160   ATTACK     [TP] Correct
59346      ?            0.6148   ATTACK     [??] No label
59347      attack       0.6154   ATTACK     [TP] Correct
59348      ?            0.6152   ATTACK     [??] No label
59349      attack       0.6154   ATTACK     [TP] Correct
59350      ?            0.0000   BENIGN     [??] No label
59400      ?            0.0000   BENIGN     [??] No label
59450      ?            0.0000   BENIGN     [??] No label
59472      ?            0.7146   ATTACK     [??] No label
59473      attack       0.6327   ATTACK     [TP] Correct
59474      ?            0.6326   ATTACK     [??] No label
59475      attack       0.6327   ATTACK     [TP] Correct
59476      ?            0.6292   ATTACK     [??] No label
59477      attack       0.6311   ATTACK     [TP] Correct
59478      ?            0.6261   ATTACK     [??] No label
59479      attack       0.6289   ATTACK     [TP] Correct
59480      ?            0.6245   ATTACK     [??] No label
59481      attack       0.6270   ATTACK     [TP] Correct
59482      ?            0.6259   ATTACK     [??] No label
59483      attack       0.6265   ATTACK     [TP] Correct
59484      ?            0.6315   ATTACK     [??] No label
59485      attack       0.6286   ATTACK     [TP] Correct
59486      ?            0.6332   ATTACK     [??] No label
59487      attack       0.6307   ATTACK     [TP] Correct
59488      ?            0.6339   ATTACK     [??] No label
59489      attack       0.6321   ATTACK     [TP] Correct
59490      ?            0.6371   ATTACK     [??] No label
59491      attack       0.6344   ATTACK     [TP] Correct
59492      ?            0.6386   ATTACK     [??] No label
59493      attack       0.6363   ATTACK     [TP] Correct
59494      ?            0.6357   ATTACK     [??] No label
59495      attack       0.6361   ATTACK     [TP] Correct
59496      ?            0.6362   ATTACK     [??] No label
59497      attack       0.6361   ATTACK     [TP] Correct
59498      ?            0.6377   ATTACK     [??] No label
59499      attack       0.6368   ATTACK     [TP] Correct
59500      ?            0.6377   ATTACK     [??] No label
59501      attack       0.6372   ATTACK     [TP] Correct
59502      ?            0.6379   ATTACK     [??] No label
59503      attack       0.6375   ATTACK     [TP] Correct
59504      ?            0.6381   ATTACK     [??] No label
59505      attack       0.6378   ATTACK     [TP] Correct
59506      ?            0.6366   ATTACK     [??] No label
59507      attack       0.6372   ATTACK     [TP] Correct
59508      ?            0.6370   ATTACK     [??] No label
59509      attack       0.6372   ATTACK     [TP] Correct
59510      ?            0.6373   ATTACK     [??] No label
59511      attack       0.6372   ATTACK     [TP] Correct
59522      ?            0.6982   ATTACK     [??] No label
59523      attack       0.6291   ATTACK     [TP] Correct
59524      ?            0.6366   ATTACK     [??] No label
59525      attack       0.6324   ATTACK     [TP] Correct
59526      ?            0.6359   ATTACK     [??] No label
59527      attack       0.6340   ATTACK     [TP] Correct
59528      ?            0.6359   ATTACK     [??] No label
59529      attack       0.6349   ATTACK     [TP] Correct
59530      ?            0.6387   ATTACK     [??] No label
59531      attack       0.6366   ATTACK     [TP] Correct
59532      ?            0.6396   ATTACK     [??] No label
59533      attack       0.6380   ATTACK     [TP] Correct
59534      ?            0.6389   ATTACK     [??] No label
59535      attack       0.6384   ATTACK     [TP] Correct
59536      ?            0.6409   ATTACK     [??] No label
59537      attack       0.6395   ATTACK     [TP] Correct
59538      ?            0.6423   ATTACK     [??] No label
59539      attack       0.6408   ATTACK     [TP] Correct
59540      ?            0.6425   ATTACK     [??] No label
59541      attack       0.6416   ATTACK     [TP] Correct
59542      ?            0.6421   ATTACK     [??] No label
59543      attack       0.6418   ATTACK     [TP] Correct
59544      ?            0.6420   ATTACK     [??] No label
59545      attack       0.6419   ATTACK     [TP] Correct
59546      ?            0.6392   ATTACK     [??] No label
59547      attack       0.6406   ATTACK     [TP] Correct
59548      ?            0.6389   ATTACK     [??] No label
59549      attack       0.6399   ATTACK     [TP] Correct
59550      ?            0.6389   ATTACK     [??] No label
59551      attack       0.6395   ATTACK     [TP] Correct
59552      ?            0.6411   ATTACK     [??] No label
59553      attack       0.6402   ATTACK     [TP] Correct
59554      ?            0.6394   ATTACK     [??] No label
59555      attack       0.6399   ATTACK     [TP] Correct
59556      ?            0.6440   ATTACK     [??] No label
59557      attack       0.6418   ATTACK     [TP] Correct
59558      ?            0.6428   ATTACK     [??] No label
59559      attack       0.6423   ATTACK     [TP] Correct
59560      ?            0.6425   ATTACK     [??] No label
59561      attack       0.6424   ATTACK     [TP] Correct
59562      ?            0.6416   ATTACK     [??] No label
59563      attack       0.6421   ATTACK     [TP] Correct
59564      ?            0.6425   ATTACK     [??] No label
59565      attack       0.6423   ATTACK     [TP] Correct
59566      ?            0.6411   ATTACK     [??] No label
59567      attack       0.6417   ATTACK     [TP] Correct
59568      ?            0.6409   ATTACK     [??] No label
59569      attack       0.6414   ATTACK     [TP] Correct
59570      ?            0.6417   ATTACK     [??] No label
59571      attack       0.6415   ATTACK     [TP] Correct
59572      ?            0.6415   ATTACK     [??] No label
59573      attack       0.6415   ATTACK     [TP] Correct
59574      ?            0.6410   ATTACK     [??] No label
59575      attack       0.6413   ATTACK     [TP] Correct
59576      ?            0.6427   ATTACK     [??] No label
59577      attack       0.6419   ATTACK     [TP] Correct
59578      ?            0.6415   ATTACK     [??] No label
59579      attack       0.6417   ATTACK     [TP] Correct
59580      ?            0.6413   ATTACK     [??] No label
59581      attack       0.6415   ATTACK     [TP] Correct
59582      ?            0.6415   ATTACK     [??] No label
59583      attack       0.6415   ATTACK     [TP] Correct
59584      ?            0.6408   ATTACK     [??] No label
59585      attack       0.6412   ATTACK     [TP] Correct
59586      ?            0.6395   ATTACK     [??] No label
59587      attack       0.6404   ATTACK     [TP] Correct
59588      ?            0.6417   ATTACK     [??] No label
59589      attack       0.6410   ATTACK     [TP] Correct
59590      ?            0.6414   ATTACK     [??] No label
59591      attack       0.6412   ATTACK     [TP] Correct
59592      ?            0.6422   ATTACK     [??] No label
59593      attack       0.6416   ATTACK     [TP] Correct
59594      ?            0.6429   ATTACK     [??] No label
59595      attack       0.6422   ATTACK     [TP] Correct
59596      ?            0.6436   ATTACK     [??] No label
59597      attack       0.6429   ATTACK     [TP] Correct
59598      ?            0.6412   ATTACK     [??] No label
59599      attack       0.6421   ATTACK     [TP] Correct
59600      ?            0.6418   ATTACK     [??] No label
59601      attack       0.6420   ATTACK     [TP] Correct
59602      ?            0.6405   ATTACK     [??] No label
59603      attack       0.6413   ATTACK     [TP] Correct
59604      ?            0.6404   ATTACK     [??] No label
59605      attack       0.6409   ATTACK     [TP] Correct
